Prop_0,trans_id,account_id,type,operation,amount,balance,k_symbol,bank,account,year,month,day,fulldate,fulltime,fulldatewithtime,_c0
,T00537544,A00001829,Debit,Remittance to Another Bank,3684,18219.8,Household,Bank of New York Mellon Corp.,42750388,2013,11,12,2013-11-12,09:47:49,2013-11-12T09:47:49,19687
,T00537472,A00001829,Credit,Credit in Cash,7429,21903.8,,,NA,2013,11,12,2013-11-12,16:10:12,2013-11-12T16:10:12,19688
,T00540272,A00001837,Credit,Credit in Cash,22436,66738.9,,,NA,2013,11,12,2013-11-12,13:46:02,2013-11-12T13:46:02,19689
,T00568961,A00001937,Credit,Collection from Another Bank,4896,26180,Old Age Pension,State Street Corp.,86112963,2013,11,12,2013-11-12,08:54:52,2013-11-12T08:54:52,19690
,T00572029,A00001947,Credit,Credit in Cash,900,900,,,NA,2013,11,12,2013-11-12,08:04:09,2013-11-12T08:04:09,19691
,T02044623,A00006930,Credit,Credit in Cash,24193,63514,,,NA,2013,11,12,2013-11-12,08:19:42,2013-11-12T08:19:42,19692
,T00393742,A00001338,Debit,Remittance to Another Bank,157,18686.2,Insurance Payment,Goldman Sachs,85222345,2013,11,12,2013-11-12,08:03:02,2013-11-12T08:03:02,19693
,T00534914,A00001822,Debit,Remittance to Another Bank,1996,27144.1,Household,Goldman Sachs,19228476,2013,11,12,2013-11-12,11:00:00,2013-11-12T11:00:00,19694
,T00532807,A00001815,Debit,Remittance to Another Bank,6037,41306.7,Household,PNC Financial Services,19580573,2013,11,12,2013-11-12,08:52:50,2013-11-12T08:52:50,19695
,T00533242,A00001816,Credit,Collection from Another Bank,4236,9486.1,Old Age Pension,Goldman Sachs,74559592,2013,11,12,2013-11-12,09:31:25,2013-11-12T09:31:25,19696
,T00782009,A00002666,Credit,Collection from Another Bank,2901,18201.6,,Goldman Sachs,69472062,2013,11,12,2013-11-12,10:09:08,2013-11-12T10:09:08,19697
,T00777549,A00002651,Credit,Collection from Another Bank,35929,56626.6,,Citigroup,13750350,2013,11,12,2013-11-12,16:02:16,2013-11-12T16:02:16,19698
,T00353096,A00001200,Debit,Remittance to Another Bank,525,58408.8, ,Citigroup,63795244,2013,11,12,2013-11-12,10:53:09,2013-11-12T10:53:09,19699
,T00352226,A00001197,Credit,Collection from Another Bank,3873,23689.5,,Goldman Sachs,89770251,2013,11,12,2013-11-12,15:42:03,2013-11-12T15:42:03,19700
,T00968768,A00003302,Debit,Remittance to Another Bank,572,26872.4, ,Bank of New York Mellon Corp.,73494863,2013,11,12,2013-11-12,16:08:02,2013-11-12T16:08:02,19701
,T00822511,A00002802,Credit,Collection from Another Bank,3619,17367.5,,Citigroup,50530976,2013,11,12,2013-11-12,14:29:00,2013-11-12T14:29:00,19702
,T03302717,A00010973,Debit,Remittance to Another Bank,3216.7,77321.5,Loan Payment,PNC Financial Services,88414823,2013,11,12,2013-11-12,10:36:21,2013-11-12T10:36:21,19703
,T03314707,A00011013,Debit,Remittance to Another Bank,4579,39251.3,Loan Payment,State Street Corp.,91721045,2013,11,12,2013-11-12,14:10:40,2013-11-12T14:10:40,19704
,T01144521,A00003915,Debit,Remittance to Another Bank,9510,50108.9,Household,Wells Fargo & Co.,25808733,2013,11,12,2013-11-12,10:02:39,2013-11-12T10:02:39,19705
,T01146754,A00003923,Credit,Credit in Cash,21971,63780,,,NA,2013,11,12,2013-11-12,13:10:22,2013-11-12T13:10:22,19706
,T00127578,A00000428,Credit,Collection from Another Bank,6614,29647.8,Old Age Pension,Bank of America,71194147,2013,11,12,2013-11-12,10:07:35,2013-11-12T10:07:35,19707
,T00124462,A00000419,Credit,Credit in Cash,4600,5400,,,NA,2013,11,12,2013-11-12,14:09:39,2013-11-12T14:09:39,19708
,T00126018,A00000425,Credit,Credit in Cash,5893,26473.7,,,NA,2013,11,12,2013-11-12,16:26:00,2013-11-12T16:26:00,19709
,T00146799,A00000492,Credit,Credit in Cash,5553,23122.3,,,NA,2013,11,12,2013-11-12,09:00:22,2013-11-12T09:00:22,19710
,T00154849,A00000519,Credit,Credit in Cash,200,200,,,NA,2013,11,12,2013-11-12,14:04:27,2013-11-12T14:04:27,19711
,T00220709,A00000750,Credit,Credit in Cash,16824,39695.9,,,NA,2013,11,12,2013-11-12,13:29:28,2013-11-12T13:29:28,19712
,T00123412,A00000415,Debit,Remittance to Another Bank,8740,31625.7,Household,PNC Financial Services,64789080,2013,11,12,2013-11-12,14:31:60,2013-11-12T14:31:60,19713
,T00950652,A00003241,Credit,Collection from Another Bank,6282,25328,Old Age Pension,TD Bank,88683235,2013,11,12,2013-11-12,08:33:37,2013-11-12T08:33:37,19714
,T00742197,A00002534,Debit,Remittance to Another Bank,1220,22840.5, ,U.S. Bancorp,32907408,2013,11,12,2013-11-12,08:20:08,2013-11-12T08:20:08,19715
,T00744460,A00002542,Credit,Credit in Cash,5071,29855.4,,,NA,2013,11,12,2013-11-12,08:54:34,2013-11-12T08:54:34,19716
,T02930100,A00009703,Debit,Cash Withdrawal,32000,52663.1,,,NA,2013,11,12,2013-11-12,13:20:59,2013-11-12T13:20:59,19717
,T00511347,A00001750,Debit,Remittance to Another Bank,4028,54003.8,Household,U.S. Bancorp,37446361,2013,11,12,2013-11-12,09:17:56,2013-11-12T09:17:56,19718
,T00541764,A00001843,Debit,Remittance to Another Bank,2938.7,45203.6,Loan Payment,TD Bank,70984434,2013,11,12,2013-11-12,09:25:32,2013-11-12T09:25:32,19719
,T01253590,A00004287,Credit,Credit in Cash,6220,6720,,,NA,2013,11,12,2013-11-12,09:33:29,2013-11-12T09:33:29,19720
,T03146036,A00010440,Credit,Credit in Cash,100,23773.5,,,NA,2013,11,12,2013-11-12,16:49:59,2013-11-12T16:49:59,19721
,T00359522,A00001222,Credit,Collection from Another Bank,6310,29375.1,Old Age Pension,Morgan Stanley,77489798,2013,11,12,2013-11-12,16:25:18,2013-11-12T16:25:18,19722
,T00439118,A00001493,Debit,Remittance to Another Bank,2264,18364.7,Household,Citigroup,95543610,2013,11,12,2013-11-12,16:22:39,2013-11-12T16:22:39,19723
,T00747036,A00002549,Credit,Credit in Cash,200,200,,,NA,2013,11,12,2013-11-12,11:39:48,2013-11-12T11:39:48,19724
,T00747047,A00002549,Credit,Collection from Another Bank,6345,6545,Old Age Pension,Bank of New York Mellon Corp.,78077953,2013,11,12,2013-11-12,10:26:34,2013-11-12T10:26:34,19725
,T01157226,A00003960,Debit,Cash Withdrawal,1280,23644.9,,,NA,2013,11,12,2013-11-12,11:39:06,2013-11-12T11:39:06,19726
,T01158957,A00003969,Credit,Credit in Cash,17516,55016.3,,,NA,2013,11,12,2013-11-12,15:42:05,2013-11-12T15:42:05,19727
,T01122701,A00003835,Credit,Credit in Cash,14233,38843.1,,,NA,2013,11,12,2013-11-12,08:55:22,2013-11-12T08:55:22,19728
,T00754243,A00002574,Credit,Credit in Cash,14319,36436.3,,,NA,2013,11,12,2013-11-12,16:15:38,2013-11-12T16:15:38,19729
,T02465727,A00008132,Credit,Collection from Another Bank,25142,63784.4,,Bank of New York Mellon Corp.,67488252,2013,11,12,2013-11-12,08:37:30,2013-11-12T08:37:30,19730
,T00330431,A00001126,Debit,Cash Withdrawal,4300,18046.1,,,NA,2013,11,12,2013-11-12,16:17:07,2013-11-12T16:17:07,19731
,T00329169,A00001123,Credit,Credit in Cash,16230,16630,,,NA,2013,11,12,2013-11-12,10:54:24,2013-11-12T10:54:24,19732
,T00327401,A00001118,Debit,Remittance to Another Bank,3637,34069.5,Household,Bank of New York Mellon Corp.,32868296,2013,11,12,2013-11-12,13:23:33,2013-11-12T13:23:33,19733
,T00685746,A00002342,Debit,Remittance to Another Bank,2164,17996.1,Household,JPMorgan Chase,54005241,2013,11,12,2013-11-12,10:54:39,2013-11-12T10:54:39,19734
,T00682629,A00002330,Debit,Remittance to Another Bank,1662,17101.3,Household,TD Bank,64704280,2013,11,12,2013-11-12,14:01:42,2013-11-12T14:01:42,19735
,T00258739,A00000886,Debit,Remittance to Another Bank,9034,50067.9,Household,JPMorgan Chase,44119823,2013,11,12,2013-11-12,10:60:12,2013-11-12T10:60:12,19736
,T00263919,A00000902,Debit,Remittance to Another Bank,1869,35699.9, ,PNC Financial Services,54130822,2013,11,12,2013-11-12,16:34:09,2013-11-12T16:34:09,19737
,T00265461,A00000907,Debit,Remittance to Another Bank,2118,25941.8,Household,Bank of New York Mellon Corp.,56898051,2013,11,12,2013-11-12,16:58:31,2013-11-12T16:58:31,19738
,T01104766,A00003775,Credit,Collection from Another Bank,6136,30980,Old Age Pension,Citigroup,80783790,2013,11,12,2013-11-12,14:48:56,2013-11-12T14:48:56,19739
,T00689838,A00002357,Credit,Collection from Another Bank,6434,23338,Old Age Pension,PNC Financial Services,34144538,2013,11,12,2013-11-12,09:36:21,2013-11-12T09:36:21,19740
,T00725762,A00002484,Credit,Credit in Cash,14779,45853.4,,,NA,2013,11,12,2013-11-12,15:27:51,2013-11-12T15:27:51,19741
,T00729009,A00002493,Credit,Credit in Cash,8063,28652,,,NA,2013,11,12,2013-11-12,15:23:34,2013-11-12T15:23:34,19742
,T00707256,A00002423,Credit,Collection from Another Bank,5671,26640.6,Old Age Pension,Bank of New York Mellon Corp.,2074182,2013,11,12,2013-11-12,10:59:52,2013-11-12T10:59:52,19743
,T00810137,A00002762,Credit,Credit in Cash,16160,93033.2,,,NA,2013,11,12,2013-11-12,11:30:54,2013-11-12T11:30:54,19744
,T00809094,A00002758,Credit,Credit in Cash,7039,31494.1,,,NA,2013,11,12,2013-11-12,11:54:21,2013-11-12T11:54:21,19745
,T00810267,A00002762,Debit,Cash Withdrawal,6500,86533.2,,,0,2013,11,12,2013-11-12,15:28:08,2013-11-12T15:28:08,19746
,T00565665,A00001926,Credit,Credit in Cash,4507,24323.2,,,NA,2013,11,12,2013-11-12,09:08:14,2013-11-12T09:08:14,19747
,T00598336,A00002037,Debit,Remittance to Another Bank,762,39962.5,Household,Wells Fargo & Co.,62236136,2013,11,12,2013-11-12,15:33:02,2013-11-12T15:33:02,19748
,T01596526,A00005423,Debit,Remittance to Another Bank,446,13036.4,Household,U.S. Bancorp,5680722,2013,11,12,2013-11-12,10:36:22,2013-11-12T10:36:22,19749
,T01610885,A00005472,Credit,Credit in Cash,4345,33420.1,,,NA,2013,11,12,2013-11-12,08:17:24,2013-11-12T08:17:24,19750
,T01598866,A00005428,Debit,Remittance to Another Bank,7281.3,19844.5,Loan Payment,U.S. Bancorp,55829697,2013,11,12,2013-11-12,15:07:56,2013-11-12T15:07:56,19751
,T00858467,A00002926,Debit,Remittance to Another Bank,1348,31709.3,Household,Charles Schwab Corp.,66115546,2013,11,12,2013-11-12,15:28:10,2013-11-12T15:28:10,19752
,T00858683,A00002926,Debit,Remittance to Another Bank,699,33057.3, ,Bank of New York Mellon Corp.,98638396,2013,11,12,2013-11-12,09:04:44,2013-11-12T09:04:44,19753
,T00857984,A00002925,Credit,Credit in Cash,6446,35381,,,NA,2013,11,12,2013-11-12,09:46:52,2013-11-12T09:46:52,19754
,T00908768,A00003096,Debit,Remittance to Another Bank,6446,55485.7,Household,Bank of America,81572884,2013,11,12,2013-11-12,09:48:27,2013-11-12T09:48:27,19755
,T00909732,A00003099,Debit,Remittance to Another Bank,3205,26737.1,Household,PNC Financial Services,30212110,2013,11,12,2013-11-12,12:33:19,2013-11-12T12:33:19,19756
,T00993947,A00003391,Credit,Credit in Cash,16980,48436.9,,,NA,2013,11,12,2013-11-12,14:01:29,2013-11-12T14:01:29,19757
,T00994019,A00003391,Debit,Remittance to Another Bank,813,47623.9,Household,Bank of New York Mellon Corp.,31342697,2013,11,12,2013-11-12,13:01:04,2013-11-12T13:01:04,19758
,T00816281,A00002779,Debit,Cash Withdrawal,14400,43311.4,,,NA,2013,11,12,2013-11-12,15:24:12,2013-11-12T15:24:12,19759
,T00483033,A00001644,Debit,Remittance to Another Bank,17,43865.9,Insurance Payment,Wells Fargo & Co.,66140669,2013,11,12,2013-11-12,14:20:20,2013-11-12T14:20:20,19760
,T00811022,A00002763,Debit,Remittance to Another Bank,9480,18502.9,Household,JPMorgan Chase,90810441,2013,11,12,2013-11-12,13:34:45,2013-11-12T13:34:45,19761
,T00388857,A00001322,Debit,Remittance to Another Bank,1431,19533.1, ,PNC Financial Services,6584710,2013,11,12,2013-11-12,09:60:22,2013-11-12T09:60:22,19762
,T01028587,A00003513,Debit,Remittance to Another Bank,4507,28778.8,Household,Morgan Stanley,91703849,2013,11,12,2013-11-12,11:45:34,2013-11-12T11:45:34,19763
,T00211023,A00000717,Debit,Remittance to Another Bank,6561,32948.4,Household,Morgan Stanley,48199552,2013,11,12,2013-11-12,16:23:12,2013-11-12T16:23:12,19764
,T00207275,A00000704,Credit,Credit in Cash,17477,54512.8,,,NA,2013,11,12,2013-11-12,13:44:00,2013-11-12T13:44:00,19765
,T00374744,A00001276,Debit,Remittance to Another Bank,508,28827.2, ,State Street Corp.,87970047,2013,11,12,2013-11-12,15:49:45,2013-11-12T15:49:45,19766
,T00166047,A00000555,Debit,Remittance to Another Bank,71,41465.5,Insurance Payment,Charles Schwab Corp.,3315794,2013,11,12,2013-11-12,16:43:27,2013-11-12T16:43:27,19767
,T03027079,A00010036,Credit,Credit in Cash,6100,19000,,,NA,2013,11,12,2013-11-12,09:13:02,2013-11-12T09:13:02,19768
,T00935784,A00003195,Credit,Credit in Cash,4606,26998.1,,,NA,2013,11,12,2013-11-12,11:19:04,2013-11-12T11:19:04,19769
,T02242793,A00007401,Debit,Cash Withdrawal,3100,38292.8,,,0,2013,11,12,2013-11-12,14:23:11,2013-11-12T14:23:11,19770
,T02242721,A00007401,Credit,Collection from Another Bank,20236,41392.8,,Capital One,66487163,2013,11,12,2013-11-12,10:18:40,2013-11-12T10:18:40,19771
,T00114031,A00000385,Debit,Remittance to Another Bank,31,21617.8, ,Capital One,91164779,2013,11,12,2013-11-12,14:03:43,2013-11-12T14:03:43,19772
,T00062206,A00000207,Credit,Credit in Cash,5135,28794.2,,,NA,2013,11,12,2013-11-12,09:22:55,2013-11-12T09:22:55,19773
,T00581177,A00001978,Debit,Remittance to Another Bank,7001,63993,Household,PNC Financial Services,85430520,2013,11,12,2013-11-12,15:03:24,2013-11-12T15:03:24,19774
,T02258925,A00007454,Debit,Remittance to Another Bank,471,21186.8, ,JPMorgan Chase,52242457,2013,11,12,2013-11-12,13:20:19,2013-11-12T13:20:19,19775
,T00873136,A00002974,Credit,Collection from Another Bank,5582,33771.5,Old Age Pension,TD Bank,85955059,2013,11,12,2013-11-12,09:51:60,2013-11-12T09:51:60,19776
,T01855377,A00006281,Debit,Cash Withdrawal,20040,23975.8,,,NA,2013,11,12,2013-11-12,16:30:44,2013-11-12T16:30:44,19777
,T02371253,A00007819,Credit,Credit in Cash,8834,36232.8,,,NA,2013,11,12,2013-11-12,09:56:47,2013-11-12T09:56:47,19778
,T03123079,A00010364,Debit,Remittance to Another Bank,609,42212.3,Loan Payment,Goldman Sachs,11477667,2013,11,12,2013-11-12,13:16:06,2013-11-12T13:16:06,19779
,T00944129,A00003220,Debit,Cash Withdrawal,15400,39323.9,,,NA,2013,11,12,2013-11-12,10:01:15,2013-11-12T10:01:15,19780
,T01040367,A00003558,Credit,Collection from Another Bank,43743,61840.8,,Charles Schwab Corp.,69702541,2013,11,12,2013-11-12,09:56:16,2013-11-12T09:56:16,19781
,T00000287,A00000002,Credit,Collection from Another Bank,20236,40800.4,,Capital One,66487163,2013,11,12,2013-11-12,12:50:34,2013-11-12T12:50:34,19782
,T00006528,A00000026,Credit,Collection from Another Bank,24802,67494.3,,Wells Fargo & Co.,73418420,2013,11,12,2013-11-12,15:48:21,2013-11-12T15:48:21,19783
,T00883744,A00003011,Credit,Collection from Another Bank,3271,10238,,State Street Corp.,3565776,2013,11,12,2013-11-12,15:24:53,2013-11-12T15:24:53,19784
,T00477649,A00001628,Credit,Collection from Another Bank,4276,21510,Old Age Pension,Bank of New York Mellon Corp.,15916598,2013,11,12,2013-11-12,13:07:36,2013-11-12T13:07:36,19785
,T00530433,A00001809,Credit,Credit in Cash,200,200,,,NA,2013,11,12,2013-11-12,08:41:28,2013-11-12T08:41:28,19786
,T00529855,A00001806,Debit,Remittance to Another Bank,2552,27454.6,Household,Bank of New York Mellon Corp.,84037089,2013,11,12,2013-11-12,10:25:06,2013-11-12T10:25:06,19787
,T00527610,A00001801,Debit,Remittance to Another Bank,4167,30519.1,Household,TD Bank,49547737,2013,11,12,2013-11-12,14:33:55,2013-11-12T14:33:55,19788
,T00527538,A00001801,Debit,Remittance to Another Bank,4610,34686.1,Loan Payment,PNC Financial Services,33671474,2013,11,12,2013-11-12,13:52:17,2013-11-12T13:52:17,19789
,T00882444,A00003007,Debit,Remittance to Another Bank,983,52014.9,Household,Bank of America,27930361,2013,11,12,2013-11-12,11:03:53,2013-11-12T11:03:53,19790
,T00459796,A00001565,Credit,Credit in Cash,4633,4833,,,NA,2013,11,12,2013-11-12,14:40:04,2013-11-12T14:40:04,19791
,T01693967,A00005740,Debit,Cash Withdrawal,1800,29819.6,,,NA,2013,11,12,2013-11-12,11:10:09,2013-11-12T11:10:09,19792
,T01681582,A00005700,Credit,Credit in Cash,9615,37770.4,,,NA,2013,11,12,2013-11-12,12:44:59,2013-11-12T12:44:59,19793
,T00250313,A00000860,Credit,Credit in Cash,13185,33730.4,,,NA,2013,11,12,2013-11-12,14:17:58,2013-11-12T14:17:58,19794
,T00309407,A00001054,Debit,Remittance to Another Bank,4736,35362.4,Household,Goldman Sachs,38208055,2013,11,12,2013-11-12,11:27:03,2013-11-12T11:27:03,19795
,T00307772,A00001050,Credit,Collection from Another Bank,25317,46839.3,,Charles Schwab Corp.,2865469,2013,11,12,2013-11-12,15:34:15,2013-11-12T15:34:15,19796
,T00309335,A00001054,Credit,Credit in Cash,9650,40098.4,,,NA,2013,11,12,2013-11-12,08:59:11,2013-11-12T08:59:11,19797
,T00226737,A00000772,Debit,Remittance to Another Bank,4225,30231.2,Household,Goldman Sachs,69179099,2013,11,12,2013-11-12,11:10:10,2013-11-12T11:10:10,19798
,T00233043,A00000793,Debit,Remittance to Another Bank,1212,18762,,Bank of America,41663390,2013,11,12,2013-11-12,10:23:28,2013-11-12T10:23:28,19799
,T01050409,A00003593,Debit,Remittance to Another Bank,986,41406.1, ,Capital One,40100878,2013,11,12,2013-11-12,08:25:01,2013-11-12T08:25:01,19800
,T01050265,A00003593,Credit,Credit in Cash,15787,42392.1,,,NA,2013,11,12,2013-11-12,15:33:25,2013-11-12T15:33:25,19801
,T01046746,A00003580,Credit,Credit in Cash,14631,45957.1,,,NA,2013,11,12,2013-11-12,08:15:34,2013-11-12T08:15:34,19802
,T01049964,A00003592,Debit,Remittance to Another Bank,3360,22647.8,Household,Morgan Stanley,88522523,2013,11,12,2013-11-12,16:55:09,2013-11-12T16:55:09,19803
,T01436835,A00004894,Debit,Remittance to Another Bank,4875.8,77572.7,Loan Payment,Capital One,81512897,2013,11,12,2013-11-12,09:23:07,2013-11-12T09:23:07,19804
,T01436763,A00004894,Credit,Collection from Another Bank,29255,82448.5,,U.S. Bancorp,69885569,2013,11,12,2013-11-12,12:50:58,2013-11-12T12:50:58,19805
,T01450267,A00004937,Debit,Remittance to Another Bank,800,43586.5, ,PNC Financial Services,43502605,2013,11,12,2013-11-12,09:13:18,2013-11-12T09:13:18,19806
,T02798030,A00009265,Debit,Remittance to Another Bank,4017,20699, ,Citigroup,84062218,2013,11,12,2013-11-12,14:55:28,2013-11-12T14:55:28,19807
,T02820550,A00009337,Debit,Cash Withdrawal,3100,28278.3,,,NA,2013,11,12,2013-11-12,08:01:05,2013-11-12T08:01:05,19808
,T00401050,A00001366,Debit,Remittance to Another Bank,310,30322.3, ,Capital One,24074399,2013,11,12,2013-11-12,15:31:02,2013-11-12T15:31:02,19809
,T00717573,A00002458,Credit,Collection from Another Bank,25920,74803.8,,Charles Schwab Corp.,55121827,2013,11,12,2013-11-12,10:15:23,2013-11-12T10:15:23,19810
,T00795654,A00002711,Debit,Remittance to Another Bank,7300,50161.1,Household,U.S. Bancorp,40865373,2013,11,12,2013-11-12,13:32:51,2013-11-12T13:32:51,19811
,T00666745,A00002276,Credit,Collection from Another Bank,4794,5194,Old Age Pension,Bank of New York Mellon Corp.,67999994,2013,11,12,2013-11-12,10:52:57,2013-11-12T10:52:57,19812
,T00735620,A00002513,Credit,Collection from Another Bank,3983,27618.9,,Goldman Sachs,20867938,2013,11,12,2013-11-12,16:42:25,2013-11-12T16:42:25,19813
,T00842331,A00002867,Credit,Credit in Cash,21312,22212,,,NA,2013,11,12,2013-11-12,15:57:09,2013-11-12T15:57:09,19814
,T00840658,A00002862,Debit,Remittance to Another Bank,1371,57937.8,Household,JPMorgan Chase,80541097,2013,11,12,2013-11-12,09:43:34,2013-11-12T09:43:34,19815
,T00589940,A00002008,Debit,Cash Withdrawal,9300,32042.8,,,NA,2013,11,12,2013-11-12,15:03:44,2013-11-12T15:03:44,19816
,T00593725,A00002022,Debit,Remittance to Another Bank,1943,18672.4,Household,U.S. Bancorp,67742168,2013,11,12,2013-11-12,10:56:52,2013-11-12T10:56:52,19817
,T00625574,A00002137,Credit,Collection from Another Bank,19587,52012.8,,State Street Corp.,89103406,2013,11,12,2013-11-12,13:23:42,2013-11-12T13:23:42,19818
,T00624589,A00002132,Credit,Credit in Cash,21526,46111.7,,,NA,2013,11,12,2013-11-12,09:49:59,2013-11-12T09:49:59,19819
,T02775662,A00009188,Debit,Remittance to Another Bank,2118.3,29328.8,Loan Payment,Wells Fargo & Co.,22466057,2013,11,12,2013-11-12,09:25:15,2013-11-12T09:25:15,19820
,T02780592,A00009203,Debit,Cash Withdrawal,13400,-2199.9,Household,,0,2013,11,12,2013-11-12,11:37:37,2013-11-12T11:37:37,19821
,T01014868,A00003469,Debit,Remittance to Another Bank,2554,21680.4,Household,U.S. Bancorp,92487829,2013,11,12,2013-11-12,13:34:58,2013-11-12T13:34:58,19822
,T00505323,A00001726,Debit,Remittance to Another Bank,4438,22467.1,Household,JPMorgan Chase,99886172,2013,11,12,2013-11-12,11:45:18,2013-11-12T11:45:18,19823
,T00849230,A00002894,Credit,Credit in Cash,44888,75689.4,,,NA,2013,11,12,2013-11-12,13:20:53,2013-11-12T13:20:53,19824
,T00845650,A00002880,Debit,Remittance to Another Bank,7501,46384.5,Household,JPMorgan Chase,74414473,2013,11,12,2013-11-12,13:39:00,2013-11-12T13:39:00,19825
,T00252173,A00000863,Debit,Cash Withdrawal,16300,37484.4,,,NA,2013,11,12,2013-11-12,12:01:01,2013-11-12T12:01:01,19826
,T00251114,A00000861,Debit,Cash Withdrawal,7500,30724.3,,,NA,2013,11,12,2013-11-12,15:34:10,2013-11-12T15:34:10,19827
,T00411763,A00001402,Debit,Remittance to Another Bank,2073,36380.2,Household,Capital One,2188045,2013,11,12,2013-11-12,13:33:53,2013-11-12T13:33:53,19828
,T00193073,A00000655,Debit,Remittance to Another Bank,2036,62170.9, ,Charles Schwab Corp.,48714017,2013,11,12,2013-11-12,09:15:48,2013-11-12T09:15:48,19829
,T01021275,A00003487,Debit,Remittance to Another Bank,7951,23700.2, ,TD Bank,94053124,2013,11,12,2013-11-12,15:55:34,2013-11-12T15:55:34,19830
